bus_100011,bus_100221,bus_100251,bus_100331,bus_100351,bus_100931,bus_102281,bus_103441,bus_105251,bus_105581,bus_105701,bus_106001,bus_106771,bus_107501,bus_110161,bus_130001,bus_131751,bus_133661,bus_134201,bus_134461,bus_135041,bus_200001,bus_200071,bus_200261,bus_201361,bus_204901,bus_211211,bus_211651,bus_216471,bus_230171,bus_230541,bus_230601,bus_232301,bus_232631,bus_233771,bus_251601,bus_252891,bus_253751,bus_253851,bus_254001,bus_254031,bus_254391,bus_255951,bus_255981,bus_256181,bus_256751,bus_257141,bus_257301,bus_258301,bus_261001,bus_261161,bus_261331,bus_262011,bus_280781,bus_280991,bus_281221,bus_283651,bus_284011,bus_284741,bus_285491,bus_286671,bus_300011,bus_301441,bus_301461,bus_301721,bus_301741,bus_302051,bus_302071,bus_302201,bus_302211,bus_303741,bus_400011,bus_400031,bus_400041,bus_400061,bus_400071,bus_400081,bus_400501,bus_401601,bus_401621,bus_401681,bus_401691,bus_402791,bus_402811,bus_403671,bus_403691,bus_403911,bus_405951,bus_406021,bus_406911,bus_407871,bus_408441,bus_408811,bus_409611,bus_409941,bus_500001,bus_500071,bus_500241,bus_500991,bus_501961,bus_503161,bus_530001,bus_530021,bus_530121,bus_532171,bus_600001,bus_600031,bus_601941,bus_605141,bus_605771,bus_606631,bus_700001,bus_700161,bus_700631,bus_701551,bus_701721,bus_740011,bus_740531,bus_741041,bus_741321,bus_742351,bus_770011,bus_771731,bus_772611,bus_800071
0.0,1002.7919999999999,0.0,0.0,1279.9656,19997.7504,2980.0248,6550.192799999999,11549.073599999998,22311.936,25335.6288,22276.7664,8664.369599999998,38374.1088,46741.69679999999,0.0,5833.411200000001,7369.216800000001,0.0,7685.0688,45202.7304,0.0,0.0,4204.8144,6530.608799999999,17.3472,0.0,0.0,0.0,0.0,1923.8232,858.4032,2714.2416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.449600000000004,0.0,0.0,0.0,0.0,0.0,0.0,46.3536,0.0,0.0,0.0,2692.809599999999,0.0,0.0,0.0,0.0,0.0,0.0,5979.84,0.0,0.0,473.5368,0.0,69.7008,757.9151999999999,0.0,1695.2184000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7989.2880000000005,0.0,0.0,0.0,0.0,0.0,516.2208,0.0,0.0312,876.5376000000001,101.42880000000001,0.0,11.9208,0.0,69.4176,6.276,440.256,524.2200000000001,117.048,0.0,1.7448000000000001,1805.2224,205.39440000000002,0.0,1641.2448000000002,387.0408,755.5176,9466.125600000001,3146.6519999999996,6607.6992,9546.604800000001,0.0,4549.1759999999995,1752.8664,0.07919999999999999
0.0,1002.7919999999999,0.0,0.0,1279.9656,19997.7504,2980.0248,6550.192799999999,11549.073599999998,22311.936,25335.6288,22276.7664,8664.369599999998,38374.1088,46741.69679999999,0.0,5833.411200000001,7369.216800000001,0.0,7685.0688,45202.7304,0.0,0.0,4204.8144,6530.608799999999,17.3472,0.0,0.0,0.0,0.0,1923.8232,858.4032,2714.2416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.449600000000004,0.0,0.0,0.0,0.0,0.0,0.0,46.3536,0.0,0.0,0.0,2692.809599999999,0.0,0.0,0.0,0.0,0.0,0.0,5979.84,0.0,0.0,473.5368,0.0,69.7008,757.9151999999999,0.0,1695.2184000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7989.2880000000005,0.0,0.0,0.0,0.0,0.0,516.2208,0.0,0.0312,876.5376000000001,101.42880000000001,0.0,11.9208,0.0,69.4176,6.276,440.256,524.2200000000001,117.048,0.0,1.7448000000000001,1805.2224,205.39440000000002,0.0,1641.2448000000002,387.0408,755.5176,9466.125600000001,3146.6519999999996,6607.6992,9546.604800000001,0.0,4549.1759999999995,1752.8664,0.07919999999999999
0.0,1002.7919999999999,0.0,0.0,1279.9656,19997.7504,2980.0248,6550.192799999999,11549.073599999998,22311.936,25335.6288,22276.7664,8664.369599999998,38374.1088,46741.69679999999,0.0,5833.411200000001,7369.216800000001,0.0,7685.0688,45202.7304,0.0,0.0,4204.8144,6530.608799999999,17.3472,0.0,0.0,0.0,0.0,1923.8232,858.4032,2714.2416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.449600000000004,0.0,0.0,0.0,0.0,0.0,0.0,46.3536,0.0,0.0,0.0,2692.809599999999,0.0,0.0,0.0,0.0,0.0,0.0,5979.84,0.0,0.0,473.5368,0.0,69.7008,757.9151999999999,0.0,1695.2184000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7989.2880000000005,0.0,0.0,0.0,0.0,0.0,516.2208,0.0,0.0312,876.5376000000001,101.42880000000001,0.0,11.9208,0.0,69.4176,6.276,440.256,524.2200000000001,117.048,0.0,1.7448000000000001,1805.2224,205.39440000000002,0.0,1641.2448000000002,387.0408,755.5176,9466.125600000001,3146.6519999999996,6607.6992,9546.604800000001,0.0,4549.1759999999995,1752.8664,0.07919999999999999
0.0,1002.7919999999999,0.0,0.0,1279.9656,19997.7504,2980.0248,6550.192799999999,11549.073599999998,22311.936,25335.6288,22276.7664,8664.369599999998,38374.1088,46741.69679999999,0.0,5833.411200000001,7369.216800000001,0.0,7685.0688,45202.7304,0.0,0.0,4204.8144,6530.608799999999,17.3472,0.0,0.0,0.0,0.0,1923.8232,858.4032,2714.2416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.449600000000004,0.0,0.0,0.0,0.0,0.0,0.0,46.3536,0.0,0.0,0.0,2692.809599999999,0.0,0.0,0.0,0.0,0.0,0.0,5979.84,0.0,0.0,473.5368,0.0,69.7008,757.9151999999999,0.0,1695.2184000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7989.2880000000005,0.0,0.0,0.0,0.0,0.0,516.2208,0.0,0.0312,876.5376000000001,101.42880000000001,0.0,11.9208,0.0,69.4176,6.276,440.256,524.2200000000001,117.048,0.0,1.7448000000000001,1805.2224,205.39440000000002,0.0,1641.2448000000002,387.0408,755.5176,9466.125600000001,3146.6519999999996,6607.6992,9546.604800000001,0.0,4549.1759999999995,1752.8664,0.07919999999999999
0.0,1002.7919999999999,0.0,0.0,1279.9656,19997.7504,2980.0248,6550.192799999999,11549.073599999998,22311.936,25335.6288,22276.7664,8664.369599999998,38374.1088,46741.69679999999,0.0,5833.411200000001,7369.216800000001,0.0,7685.0688,45202.7304,0.0,0.0,4204.8144,6530.608799999999,17.3472,0.0,0.0,0.0,0.0,1923.8232,858.4032,2714.2416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.449600000000004,0.0,0.0,0.0,0.0,0.0,0.0,46.3536,0.0,0.0,0.0,2692.809599999999,0.0,0.0,0.0,0.0,0.0,0.0,5979.84,0.0,0.0,473.5368,0.0,69.7008,757.9151999999999,0.0,1695.2184000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7989.2880000000005,0.0,0.0,0.0,0.0,0.0,516.2208,0.0,0.0312,876.5376000000001,101.42880000000001,0.0,11.9208,0.0,69.4176,6.276,440.256,524.2200000000001,117.048,0.0,1.7448000000000001,1805.2224,205.39440000000002,0.0,1641.2448000000002,387.0408,755.5176,9466.125600000001,3146.6519999999996,6607.6992,9546.604800000001,0.0,4549.1759999999995,1752.8664,0.07919999999999999
0.0,1002.7919999999999,0.0,0.0,1279.9656,19997.7504,2980.0248,6550.192799999999,11549.073599999998,22311.936,25335.6288,22276.7664,8664.369599999998,38374.1088,46741.69679999999,0.0,5833.411200000001,7369.216800000001,0.0,7685.0688,45202.7304,0.0,0.0,4204.8144,6530.608799999999,17.3472,0.0,0.0,0.0,0.0,1923.8232,858.4032,2714.2416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.449600000000004,0.0,0.0,0.0,0.0,0.0,0.0,46.3536,0.0,0.0,0.0,2692.809599999999,0.0,0.0,0.0,0.0,0.0,0.0,5979.84,0.0,0.0,473.5368,0.0,69.7008,757.9151999999999,0.0,1695.2184000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7989.2880000000005,0.0,0.0,0.0,0.0,0.0,516.2208,0.0,0.0312,876.5376000000001,101.42880000000001,0.0,11.9208,0.0,69.4176,6.276,440.256,524.2200000000001,117.048,0.0,1.7448000000000001,1805.2224,205.39440000000002,0.0,1641.2448000000002,387.0408,755.5176,9466.125600000001,3146.6519999999996,6607.6992,9546.604800000001,0.0,4549.1759999999995,1752.8664,0.07919999999999999
0.0,1002.7919999999999,0.0,0.0,1279.9656,19997.7504,2980.0248,6550.192799999999,11549.073599999998,22311.936,25335.6288,22276.7664,8664.369599999998,38374.1088,46741.69679999999,0.0,5833.411200000001,7369.216800000001,0.0,7685.0688,45202.7304,0.0,0.0,4204.8144,6530.608799999999,17.3472,0.0,0.0,0.0,0.0,1923.8232,858.4032,2714.2416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.449600000000004,0.0,0.0,0.0,0.0,0.0,0.0,46.3536,0.0,0.0,0.0,2692.809599999999,0.0,0.0,0.0,0.0,0.0,0.0,5979.84,0.0,0.0,473.5368,0.0,69.7008,757.9151999999999,0.0,1695.2184000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7989.2880000000005,0.0,0.0,0.0,0.0,0.0,516.2208,0.0,0.0312,876.5376000000001,101.42880000000001,0.0,11.9208,0.0,69.4176,6.276,440.256,524.2200000000001,117.048,0.0,1.7448000000000001,1805.2224,205.39440000000002,0.0,1641.2448000000002,387.0408,755.5176,9466.125600000001,3146.6519999999996,6607.6992,9546.604800000001,0.0,4549.1759999999995,1752.8664,0.07919999999999999
0.0,917.7024000000001,0.0,0.0,1317.3432,20530.363200000003,2606.3712000000005,6355.569599999999,10100.983199999999,27551.860800000002,31205.4864,22101.6984,8387.606399999999,47386.212,57718.9152,0.0,5636.308799999999,10173.741600000001,0.0,7440.0912,45199.7904,0.0,0.0,9782.904,15158.748000000001,40.632000000000005,0.0,0.0,0.0,0.0,2234.7456,997.1279999999999,3065.8343999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.836,0.0,0.0,0.0,0.0,0.0,0.0,50.5728,0.0,0.0,0.0,6019.6056,0.0,0.0,0.0,0.0,0.0,0.0,6127.7112,0.0,0.0,484.35119999999995,0.0,64.9032,776.6568,0.0,1737.1368000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11331.144,0.0,0.0,0.0,0.0,0.0,483.2568,0.0,0.0432,825.2976,102.2016,0.0,9.2256,0.0,66.2832,7.826400000000001,533.208,722.7767999999999,121.35360000000001,0.0,1.7472,1689.948,203.9808,0.0,1651.0608000000002,385.52639999999997,727.7927999999999,8968.240800000001,2967.0191999999997,6031.5552,9044.486400000002,0.0,4309.9056,1740.8208,0.07680000000000001
0.0,917.7024000000001,0.0,0.0,1317.3432,20530.363200000003,2606.3712000000005,6355.569599999999,10100.983199999999,27551.860800000002,31205.4864,22101.6984,8387.606399999999,47386.212,57718.9152,0.0,5636.308799999999,10173.741600000001,0.0,7440.0912,45199.7904,0.0,0.0,9782.904,15158.748000000001,40.632000000000005,0.0,0.0,0.0,0.0,2234.7456,997.1279999999999,3065.8343999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.836,0.0,0.0,0.0,0.0,0.0,0.0,50.5728,0.0,0.0,0.0,6019.6056,0.0,0.0,0.0,0.0,0.0,0.0,6127.7112,0.0,0.0,484.35119999999995,0.0,64.9032,776.6568,0.0,1737.1368000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11331.144,0.0,0.0,0.0,0.0,0.0,483.2568,0.0,0.0432,825.2976,102.2016,0.0,9.2256,0.0,66.2832,7.826400000000001,533.208,722.7767999999999,121.35360000000001,0.0,1.7472,1689.948,203.9808,0.0,1651.0608000000002,385.52639999999997,727.7927999999999,8968.240800000001,2967.0191999999997,6031.5552,9044.486400000002,0.0,4309.9056,1740.8208,0.07680000000000001
0.0,917.7024000000001,0.0,0.0,1317.3432,20530.363200000003,2606.3712000000005,6355.569599999999,10100.983199999999,27551.860800000002,31205.4864,22101.6984,8387.606399999999,47386.212,57718.9152,0.0,5636.308799999999,10173.741600000001,0.0,7440.0912,45199.7904,0.0,0.0,9782.904,15158.748000000001,40.632000000000005,0.0,0.0,0.0,0.0,2234.7456,997.1279999999999,3065.8343999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.836,0.0,0.0,0.0,0.0,0.0,0.0,50.5728,0.0,0.0,0.0,6019.6056,0.0,0.0,0.0,0.0,0.0,0.0,6127.7112,0.0,0.0,484.35119999999995,0.0,64.9032,776.6568,0.0,1737.1368000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11331.144,0.0,0.0,0.0,0.0,0.0,483.2568,0.0,0.0432,825.2976,102.2016,0.0,9.2256,0.0,66.2832,7.826400000000001,533.208,722.7767999999999,121.35360000000001,0.0,1.7472,1689.948,203.9808,0.0,1651.0608000000002,385.52639999999997,727.7927999999999,8968.240800000001,2967.0191999999997,6031.5552,9044.486400000002,0.0,4309.9056,1740.8208,0.07680000000000001
