line,reactance,limit
line_106001_131751,1.87186461063135,553.4226671266955
line_106001_110161,0.675442720123049,648.0510441829656
line_106001_106771,1.52196234202813,565.7046480313977
line_106001_107501,0.698052911125171,643.2556163096763
line_106001_135041,0.281850681938756,854.7977933284874
line_106771_742351,0.172796268487094,1078.7162007347915
line_106771_741321,1.07062010879594,593.4038125927448
line_106771_134461,0.803013250780741,624.5309462860962
line_106771_771731,1.62249643957442,561.6334172210757
line_106771_740011,2.07930665068995,548.0929544311409
line_106771_110161,0.423216226286283,736.2858363855722
line_106771_107501,0.483131470828413,706.9829974614003
line_106771_135041,0.421854602177497,737.0484984253522
line_107501_742351,0.516536425732123,693.5971889267307
line_107501_134461,1.57212438210441,563.608198650378
line_107501_131751,0.758031160809015,631.9206982115012
line_107501_110161,0.0339835957905939,3442.5962048335787
line_107501_740531,0.605857048702977,665.0554371102568
line_107501_135041,0.14506042924934,1189.3678759774866
line_110161_742351,0.444500880507435,724.9714328705977
line_110161_134461,1.63875286515832,561.0220138289973
line_110161_131751,0.840994950518848,618.9067781421345
line_110161_740531,0.457611878685105,718.5257958935385
line_110161_135041,0.160134676591483,1124.4743620091006
line_130001_200001,2.01421953315195,549.6470212675949
line_130001_200071,0.361448588692538,776.6645191830139
line_130001_131751,1.69592755834573,558.9647827278328
line_130001_135041,0.51059831511676,695.8486681984697
line_131751_204901,1.97040140102077,550.7510804388359
line_131751_200071,1.82564103847765,554.7752805137351
line_131751_133661,2.12641350362887,547.0275418348045
line_131751_135041,0.0883277701649489,1632.146773469472
line_133661_216471,1.44589762032849,569.1611899722757
line_133661_211651,1.88049203808096,553.1775716009146
line_133661_204901,0.968270773173594,603.2768960610481
line_133661_201361,0.971091616513046,602.9768955879525
line_133661_200071,0.304756148744848,828.1311973912734
line_133661_135041,0.359454476471991,778.1993452453
line_134201_740011,0.465457966512018,714.8421709254771
line_134201_135041,0.933681606826622,607.1028916804712
line_134461_742351,1.50545228794414,566.4252203811527
line_134461_740011,0.677797304872427,647.5367330043039
line_134461_135041,0.316235457875921,816.2200743448454
line_135041_230601,2.07141465304629,548.2761864472363
line_135041_230541,1.17162368739336,585.3516372842214
line_135041_216471,0.44110266572908,726.7045923078116
line_135041_742351,0.750046815310956,633.325011130861
line_135041_211651,0.581469365547111,671.9781056838805
line_135041_211211,0.662856155225852,650.8622937444511
line_135041_200261,0.986500652298104,601.3684073771719
line_135041_204901,0.279826370996813,857.3644601249498
line_135041_201361,0.333191521696157,800.1276847950282
line_135041_740011,0.603577620968581,665.6787735760095
line_135041_233771,0.938442279162858,606.5595638862366
line_135041_300011,0.728830655569913,637.2060837943274
line_135041_200071,0.329162453546612,803.801356814954
line_200001_200071,0.336866497030921,796.8535039292465
line_200071_216471,1.87595463983477,553.3061929518764
line_200071_204901,1.23807537180177,580.7705268011835
line_200071_201361,1.30127065998355,576.8479633601085
line_200261_216471,0.870269645066111,614.906914847528
line_200261_211651,1.02923219838973,597.1598052960775
line_200261_211211,1.10614444780972,590.404106080368
line_200261_204901,0.55163375691312,681.2796964413285
line_200261_201361,0.713098648725251,640.2330521573165
line_200261_300011,2.03228253450737,549.2057567301981
line_201361_232301,0.919478340168503,608.757319918677
line_201361_230601,0.562823100506883,677.675720683709
line_201361_230541,0.316079554463058,816.3760470678833
line_201361_230171,0.682701718519701,646.4768540744698
line_201361_216471,0.138084424353365,1224.1946401144778
line_201361_211651,0.160835424953914,1121.753572191289
line_201361_211211,0.189078917851333,1028.8796928625695
line_201361_204901,0.159903663584332,1125.376540839921
line_201361_261331,1.21204405050916,582.5052521465632
line_201361_252891,0.945752892639763,605.7358648101856
line_201361_233771,0.279919735643777,857.2452645041756
line_201361_300011,0.215220937224779,964.6388092602671
line_204901_232301,1.51053601711184,566.2016654135801
line_204901_230601,0.688526010932766,645.2377955402544
line_204901_230541,0.328430083435278,804.4788070387178
line_204901_230171,0.628797828716161,659.0336280329936
line_204901_216471,0.074479954695483,1842.6431367856983
line_204901_211651,0.100782863750209,1492.2321739919066
line_204901_211211,0.106011774843978,1443.2914423626453
line_204901_261331,1.89793760297257,552.6887711394616
line_204901_252891,1.52851688548286,565.4228951932121
line_204901_233771,0.312446509294945,820.0547838593436
line_204901_300011,0.53762444614753,686.003446674668
line_211211_232301,1.91538343577564,552.2088674947242
line_211211_230601,0.719084848080431,639.0656474920117
line_211211_230541,0.309050857982487,823.5713392054931
line_211211_230171,0.516493449001572,693.6132978904359
line_211211_216471,0.0949127715966332,1553.5989869201887
line_211211_211651,0.0387616580545591,3079.8689999082258
line_211211_252891,1.93782742875261,551.6041823519706
line_211211_233771,0.28506712409603,850.7945727417981
line_211211_300011,0.789110296425684,626.7249970668931
line_211651_232301,1.62239908061744,561.6371157964061
line_211651_230601,0.59601246755942,667.7817251197525
line_211651_230541,0.256698188270568,889.562546871569
line_211651_230171,0.448827584983622,722.8027049711061
line_211651_216471,0.0763350607029859,1810.0140234261767
line_211651_261331,1.85922930638836,553.7857270517399
line_211651_252891,1.64424694533076,560.8181151158434
line_211651_233771,0.24454568154138,908.921553509743
line_211651_300011,0.670557887189551,649.1295560165895
line_216471_232301,1.27953862876116,578.1531700194306
line_216471_230601,0.466798570707872,714.2251632183792
line_216471_230541,0.215179686430703,964.727882351498
line_216471_230171,0.413056504550922,742.0976280441843
line_216471_261331,1.51577164335581,565.9729982668149
line_216471_252891,1.30271650859778,576.7626719551118
line_216471_233771,0.214766709157475,965.6215127209323
line_216471_300011,0.528745073500971,689.127057653458
line_230171_232301,1.00846427984405,599.1606762863868
line_230171_230601,0.979695655369818,602.0725155326444
line_230171_230541,0.489799938921232,704.1649907516254
line_230171_261331,0.664506033322498,650.487723188915
line_230171_258301,1.63259258479758,561.2522688949973
line_230171_252891,0.845548274225556,618.2664586378474
line_230171_233771,0.040285425770678,2982.287280994449
line_230171_300011,2.14006797836349,546.7274876363834
line_230171_262011,1.76697964042289,556.5937477219982
line_230541_232301,0.982787156710872,601.7514314438881
line_230541_230601,0.11373996918659,1379.1984094522686
line_230541_261331,1.2337511352562,581.0536234920944
line_230541_252891,1.23198005177906,581.1701454545416
line_230541_233771,0.216837807186582,961.1741895819542
line_230541_300011,1.09323523627529,591.4716217350488
line_230601_232301,1.4159611973851,570.6234042180486
line_230601_261331,1.83398716143277,554.5260087436363
line_230601_252891,1.82728212932828,554.7260865714046
line_230601_233771,0.390949645512798,755.7874169928782
line_230601_300011,1.82980970756427,554.6504915711229
line_232301_261331,0.31635394157882,816.1016407790983
line_232301_255951,1.73297588484772,557.7042074701387
line_232301_258301,0.63900846378289,656.4924498933963
line_232301_255981,1.46764885163914,568.1361893128014
line_232301_254001,1.66905730262078,559.9140603758651
line_232301_254031,1.3759126083013,572.6790345525359
line_232301_254391,1.0981430553809,591.0628169162479
line_232301_252891,0.268273441677612,872.7540056692284
line_232301_233771,0.291264801247578,843.330191535911
line_232301_300011,1.17591968345048,585.0398215178878
line_232301_262011,0.639769239444432,656.3063583470171
line_232631_301741,1.08536654858172,592.134772469884
line_232631_301721,1.90878504657035,552.3893458719604
line_232631_302201,0.790764709063534,626.4598670803422
line_232631_302071,0.469573684898423,712.9591227447759
line_232631_303741,1.30431462231737,576.6686183601396
line_233771_280991,1.67707493523445,559.6276277815936
line_233771_261331,0.190581584938622,1024.7096671601594
line_233771_255951,1.49853536732194,566.7318250744471
line_233771_258301,0.431659107355908,731.6642885459818
line_233771_257141,2.10513167524803,547.5029667625033
line_233771_256181,2.08532316056824,547.954198126659
line_233771_255981,1.19244322651448,583.8614348896934
line_233771_254001,1.39352396540526,571.7605168497539
line_233771_254031,1.08857397780202,591.8633019337038
line_233771_254391,0.89333863907254,611.9396336688397
line_233771_252891,0.221683629469557,951.0933001199921
line_233771_300011,0.780669607259847,628.0951622428345
line_233771_262011,0.457284489892531,718.6822475074576
line_251601_280991,0.955353719679226,604.6732722551983
line_251601_280781,1.25190403797537,579.87832690573
line_251601_261331,0.845299613474109,618.3012489370586
line_251601_253751,0.739664201226248,635.1964848835669
line_251601_253851,0.10717165413842,1433.0825469096771
line_251601_256751,2.05579859177241,548.6428974123311
line_251601_255951,1.14040554735489,587.6881037907476
line_251601_258301,0.358615886194429,778.8498888356091
line_251601_257141,1.55282204608095,564.3988796091493
line_251601_256181,0.786434541611391,627.1561645742336
line_251601_255981,0.125976365343563,1293.7996919285597
line_251601_254001,0.32557452496301,807.1493385772781
line_251601_254031,0.0775088342543861,1790.175513049226
line_251601_254391,0.311940714394537,820.5737352820247
line_251601_252891,0.145010036120411,1189.6074414943507
line_251601_261001,0.858356324526146,616.501733770302
line_251601_262011,0.684751973352082,646.0382793940231
line_252891_286671,0.731109496078774,636.7784176465209
line_252891_285491,1.38105960032553,572.408171216093
line_252891_284741,0.947740415035811,605.5141243461918
line_252891_283651,0.742489783834366,634.6819877892191
line_252891_284011,0.215747649912071,963.5044694148719
line_252891_281221,1.38986738513899,571.9493104660484
line_252891_280991,0.0717403868920419,1893.9149805601749
line_252891_280781,0.154790988014438,1146.032442086826
line_252891_257301,0.128678588030849,1277.1300690370203
line_252891_261331,0.0631147423124987,2084.415880284706
line_252891_253751,0.236176592840055,923.4119850637469
line_252891_253851,0.138752732614717,1220.7065267512676
line_252891_256751,0.131511616132395,1260.3891043307403
line_252891_255951,0.0497298781197482,2510.8635649418384
line_252891_258301,0.042636150218718,2845.4275183620657
line_252891_257141,0.0783718115146212,1775.968974908074
line_252891_256181,0.0550084785867099,2317.9015775244525
line_252891_255981,0.03205391674017,3619.7435499256753
line_252891_254001,0.0313825907087409,3686.4800751503058
line_252891_254031,0.0327173507376513,3556.482195085541
line_252891_254391,0.0229636799866926,4854.70273309634
line_252891_300011,1.13645082475716,587.9932486488083
line_252891_302201,1.61810372555799,561.8007352807471
line_252891_302071,1.78300831752847,556.0849879481301
line_252891_303741,1.11573731084244,589.6268315384154
line_252891_261001,0.124793971297172,1301.320760614869
line_252891_261161,0.164928476478932,1106.323432647327
line_252891_262011,0.0367942772090662,3217.8139532894465
line_253751_283651,1.15564235341047,586.5319618174995
line_253751_284011,1.53655550138958,565.0806299606915
line_253751_280991,0.183219153747562,1045.7944650141724
line_253751_280781,0.215027795287939,965.0561564196489
line_253751_257301,0.526693337341569,689.8638029194366
line_253751_261331,1.43890970252319,569.4970642178906
line_253751_253851,0.0486339142282488,2556.1783189130074
line_253751_256751,0.493976004809078,702.4389829191199
line_253751_255951,1.10654280295429,590.3715606237881
line_253751_258301,0.31020470809143,822.3677700292219
line_253751_257141,1.38864984890894,572.012393965671
line_253751_256181,1.61697048672391,561.844047755384
line_253751_255981,0.0865236643430025,1655.7531775766429
line_253751_254001,1.0056808637808,599.4351226134061
line_253751_254031,0.178846524701408,1059.1386255167904
line_253751_254391,0.178354569960319,1060.6808954895205
line_253751_261001,0.149946300288575,1166.905417523125
line_253751_262011,1.17880528640491,584.8316521424649
line_253851_283651,1.66179615041764,560.1758524803829
line_253851_284011,1.79481494964305,555.716050292476
line_253851_280991,0.24760715507916,903.865550525105
line_253851_280781,0.277850439053946,859.9058556124307
line_253851_257301,0.723895005533188,638.1415802507777
line_253851_261331,1.03053922056652,597.0365785253925
line_253851_256751,0.608951219450767,664.2167661478587
line_253851_255951,0.854595384185081,617.0144396407632
line_253851_258301,0.275948626700766,862.3862934039469
line_253851_257141,1.09704058374233,591.1543305525402
line_253851_256181,0.719410079013711,639.0027786893074
line_253851_255981,0.0509299001957162,2463.4831330066336
line_253851_254001,0.37878916706727,763.9991021238492
line_253851_254031,0.0440827552291359,2768.4607502460817
line_253851_254391,0.111240747752818,1398.9511669069732
line_253851_261001,0.187071697605163,1034.5544049697023
line_253851_262011,0.772893184745518,629.3839847131346
line_254001_284011,1.21715178202716,582.1590219696762
line_254001_280991,0.405282667606852,746.7413684145158
line_254001_280781,0.844520351829248,618.4104086815646
line_254001_257301,0.735799999795852,635.906496368232
line_254001_261331,0.390674987740438,755.9672442261376
line_254001_256751,0.703360084685115,642.1746871586673
line_254001_255951,0.278963367808931,858.4700055259316
line_254001_258301,0.251950537249603,896.9033013052549
line_254001_257141,0.362553774252426,775.8211528929653
line_254001_256181,0.0856682689287353,1667.293342686623
line_254001_255981,0.117109643367526,1353.9006449380886
line_254001_254031,0.140642531446953,1211.0224693141108
line_254001_254391,0.137114452756939,1229.317719535144
line_254001_261001,0.672688315752987,648.6572572441116
line_254001_261161,0.944032296450641,605.9285793250702
line_254001_262011,0.234557442309646,926.3347989103117
line_254031_283651,1.61717337275544,561.8362889747646
line_254031_284011,0.90334824192929,610.6992800322819
line_254031_280991,0.174646119724366,1072.5864402703266
line_254031_280781,0.183833837294127,1043.9694969757056
line_254031_257301,0.450083048655064,722.1812181081236
line_254031_261331,0.292997373845808,841.2999873938315
line_254031_256751,0.464795575874805,715.1483473391224
line_254031_255951,0.262739766550936,880.6047379607971
line_254031_258301,0.0918006887660502,1589.3164457060377
line_254031_257141,0.38659909382409,758.665893421628
line_254031_256181,0.271070153701658,868.9081908665637
line_254031_255981,0.0566735604675299,2264.4912226274046
line_254031_254391,0.0835807821850757,1696.4472859151604
line_254031_261001,0.119080878006969,1339.7653903269647
line_254031_261161,0.978164506868728,602.2322925211395
line_254031_262011,0.210012774424087,976.1615110044024
line_254391_286671,2.02010800310997,549.5023037610115
line_254391_284741,1.98957890168777,550.2618920592541
line_254391_283651,1.18513239894887,584.3787580937734
line_254391_284011,0.67186818586899,648.8387188190205
line_254391_280991,0.149929475799272,1166.9802549958995
line_254391_280781,0.216511018191104,961.8702587770141
line_254391_257301,0.341598175434916,792.7416104394645
line_254391_261331,0.251550361423645,897.5347100837052
line_254391_256751,0.308567277529883,824.0784337228226
line_254391_255951,0.189631591267238,1027.3382949103411
line_254391_258301,0.127834957731284,1282.2586385971622
line_254391_257141,0.28962465221066,845.2744759008444
line_254391_256181,0.227843409427893,938.8979266554015
line_254391_255981,0.0211699393631999,5223.679094415918
line_254391_261001,0.152907998853288,1153.9880238439841
line_254391_261161,0.728703998836683,637.2299317138946
line_254391_262011,0.158880680246429,1129.4031460898632
line_255951_286671,1.62231948604635,561.6401398492128
line_255951_283651,1.93146837913906,551.7740808392496
line_255951_284011,0.421586982413288,737.1989747585909
line_255951_280991,0.17976934846016,1056.268356405384
line_255951_280781,0.501475826173353,699.4114068530024
line_255951_257301,0.244588930483632,908.8492467842573
line_255951_261331,0.435901464082758,729.4096447012954
line_255951_256751,0.594614345078533,668.1762319185095
line_255951_258301,0.315934885397756,816.5209181445788
line_255951_257141,0.0152051324844978,7076.726648186311
line_255951_256181,0.260204440479445,884.3131954848386
line_255951_255981,0.224327667978401,945.7764880328018
line_255951_261001,0.486860223088488,705.3977615292363
line_255951_261161,0.59655060279437,667.6303728997652
line_255951_262011,0.250949940501032,898.4858486132566
line_255981_286671,2.02539206354266,549.3731568322074
line_255981_284741,1.90318292173801,552.5435568267284
line_255981_283651,1.09284149271015,591.5045783556487
line_255981_284011,0.686292290439707,645.7105105113887
line_255981_280991,0.130447772241411,1266.5903240948928
line_255981_280781,0.202683921300266,993.3790473288459
line_255981_257301,0.283270989760073,853.0188533767569
line_255981_261331,0.332476802663345,800.7728635469846
line_255981_256751,0.127005352564248,1287.3683902370426
line_255981_258301,0.157866579491714,1133.44629573892
line_255981_257141,0.306683723548813,826.0688204866001
line_255981_256181,0.191191377907513,1023.0361384202903
line_255981_261001,0.148105659308504,1175.1936453130402
line_255981_261161,0.91490783640952,609.300626817715
line_255981_262011,0.210495492126242,975.0695560740382
line_256181_284011,1.33818317837445,574.7281849122288
line_256181_280991,0.499992641418681,700.0029434758471
line_256181_280781,1.14937293069632,587.0039630561139
line_256181_257301,0.861324758269036,616.1002270513683
line_256181_261331,0.596639096203591,667.6055099913818
line_256181_256751,0.941074579493769,606.2615037947288
line_256181_258301,0.419789964854091,738.2143652117974
line_256181_257141,0.251658942984676,897.3631885042496
line_256181_261001,0.962674659586827,603.8772538615686
line_256181_261161,1.05954861056471,594.3798132552906
line_256181_262011,0.343624767413444,791.0151114913133
line_256751_284011,1.37515958900104,572.7188326357402
line_256751_280991,0.250249702214122,899.6008751068829
line_256751_280781,0.565802828848016,676.7400141911656
line_256751_257301,0.437761262006707,728.4350139653698
line_256751_261331,1.31091391400478,576.2826597015091
line_256751_258301,0.683844827299672,646.2320047003564
line_256751_257141,0.780485635175901,628.1253561796337
line_256751_261001,0.46662975879796,714.302663116901
line_256751_262011,0.806426829525459,624.003810809277
line_257141_286671,1.42296079441942,570.2760050678703
line_257141_284741,2.06673028227469,548.3856073807259
line_257141_283651,1.85205391984209,553.9941083402832
line_257141_284011,0.342463451450835,792.0019627681534
line_257141_280991,0.204272967190497,989.5410360723056
line_257141_280781,0.586118746109512,670.6138912358141
line_257141_257301,0.436433366086677,729.1300523070909
line_257141_261331,0.615951243181328,662.3505124910696
line_257141_258301,0.456688521138523,718.9676231640339
line_257141_303741,1.82784756539626,554.709157313302
line_257141_261001,0.601593473652387,666.2252075190929
line_257141_261161,0.715665858712523,639.7300133611225
line_257141_262011,0.355628981191509,781.1919311664569
line_257301_286671,2.09011965457157,547.844150827096
line_257301_283651,1.4796264482115,567.5846259174909
line_257301_284011,0.621647086716613,660.8629753710829
line_257301_281221,1.2733195216332,578.5348832724537
line_257301_280991,0.104111951313436,1460.504521704173
line_257301_280781,0.22247017665453,949.4984518994122
line_257301_261331,1.06857674722688,593.58242190794
line_257301_258301,0.518876045908454,692.7242561851529
line_257301_261001,0.222631852022582,949.1720258871889
line_257301_262011,0.656184158815742,652.3962422080967
line_258301_283651,1.67101790483047,559.8437633199061
line_258301_284011,0.84355596154177,618.5457806702352
line_258301_280991,0.174608745669713,1072.7089992912402
line_258301_280781,0.158873917776826,1129.4299366398982
line_258301_261331,0.0974946726509006,1525.6970691934137
line_258301_261001,0.0998430869966468,1501.5715960721293
line_258301_261161,0.789899850454197,626.5983275506375
line_258301_262011,0.139955772562443,1214.5114357850712
line_261001_286671,1.72086205571239,558.1104102261136
line_261001_285491,1.92300120891288,552.0020473916043
line_261001_284741,1.30091062300032,576.869231622821
line_261001_283651,0.653074578034136,653.1218690230093
line_261001_284011,0.676290007421069,647.8655590097139
line_261001_281221,1.30420205420167,576.6752357718161
line_261001_280991,0.0532821814102091,2376.8000362094704
line_261001_280781,0.0495016765204799,2520.1336000938854
line_261001_261331,0.573418148002389,674.3928062764825
line_261001_262011,0.538717721390452,685.6259707623799
line_261161_280991,1.13942871191416,587.7632790488551
line_261161_261331,0.83562391289352,619.671060697305
line_261161_262011,0.512158576044621,695.2520267693178
line_261331_284011,1.08475114920749,592.1870422290488
line_261331_280991,0.4628690023604,716.0438471577273
line_261331_280781,0.779044479987945,628.3623754083302
line_261331_300011,2.14125958933188,546.7014837893626
line_261331_262011,0.130827659940378,1264.3643557147848
line_262011_286671,1.95994130891248,551.0219359861787
line_262011_284011,0.595564177383112,667.9080169653529
line_262011_280991,0.296302678861447,837.4927300159869
line_262011_280781,0.648841489124989,654.1208471962195
line_280781_286671,1.31074443004504,576.2925233232262
line_280781_285491,1.50463333432607,566.4613748204576
line_280781_284741,1.01643790391902,598.3827930997417
line_280781_283651,0.474187859265952,710.8868838497913
line_280781_284011,0.522038011168447,691.55693237007
line_280781_281221,0.740792440153749,634.9905784395496
line_280781_280991,0.0110309102989302,9565.434972279505
line_280991_286671,0.578830206353206,672.7622347666136
line_280991_285491,0.802755334263672,624.5709567183694
line_280991_284741,0.544312151154253,683.7181106244694
line_280991_283651,0.294022553902964,840.1099632411292
line_280991_284011,0.207380249098127,982.2059980875159
line_280991_281221,0.320355297138992,812.1534149523152
line_280991_302201,1.8936256189753,552.8087489934326
line_280991_302071,2.06991392040652,548.3111877330438
line_280991_303741,1.30841010103618,576.4286364961614
line_283651_286671,0.386692734091044,758.6032557220373
line_283651_285491,0.10382558338712,1463.153750142139
line_283651_284741,0.0652769773279768,2031.93367850906
line_283651_284011,0.548207664254888,682.4126266748165
line_283651_409941,1.26570472675734,579.0073686903216
line_283651_409611,1.7155477357644,558.2904211379713
line_283651_408441,0.902518287055659,610.8010789745172
line_283651_401681,1.7448049387914,557.3129968724576
line_283651_400081,2.07999123869316,548.0771255857929
line_283651_400041,0.709617536668738,640.9209818424791
line_284011_286671,0.32419936989372,808.4521726022549
line_284011_285491,0.80474691962051,624.2626688737827
line_284011_284741,0.554277847978617,680.4149315450503
line_284011_408441,1.66425452763944,560.0869628648924
line_284011_407871,1.75246503482617,557.0624794291084
line_284011_400081,2.09207999446792,547.7993194640882
line_284011_400041,1.58266055915286,563.1847425663569
line_284011_301741,1.59622928146545,562.6476416396729
line_284011_301721,1.32361648346868,575.5505852706965
line_284011_302201,0.783746933678086,627.5922057273065
line_284011_302071,0.866481442265105,615.4092807095624
line_284011_303741,0.54356419684507,683.9709101158894
line_284741_286671,0.280997875262225,855.8745770112346
line_284741_285491,0.0202500907424288,5438.249476111038
line_284741_409941,0.734289810874629,636.1860106446088
line_284741_409611,1.01539989143326,598.4833668426414
line_284741_408441,0.534007668972801,687.2632282460598
line_284741_401681,1.03548597262684,596.5730127143279
line_284741_400081,1.42499282792949,570.1757917934925
line_284741_400041,0.386988475274452,758.4056280463651
line_284741_402811,2.11835845351276,547.2063638871766
line_284741_303741,2.11801669924502,547.2139809075375
line_285491_286671,0.400469833981033,749.7066982696534
line_285491_409941,0.98238740082286,601.7928364270946
line_285491_409611,1.36651532494746,573.1788353737231
line_285491_408441,0.718600510760062,639.1593778499131
line_285491_401681,1.39408670792064,571.7315497177042
line_285491_400081,2.00376128093235,549.9061444851704
line_285491_400041,0.509580306402905,696.23992282177
line_286671_409941,1.72346946614274,558.022495880828
line_286671_408441,1.22026406546397,581.9494753883274
line_286671_400041,0.88423827646837,613.0916888142391
line_286671_303741,1.91620608560789,552.1864536132482
line_300011_741041,2.02207472357702,549.4541565818604
line_301461_407871,0.977669381488609,602.2840664680928
line_301461_302211,0.0635382366583437,2073.8554492425974
line_301461_301741,0.12004000747136,1333.0555962674252
line_301461_301721,0.0714627998618104,1899.3294440376362
line_301461_302051,0.213338787510051,968.7380160313731
line_301461_302201,0.108171712306602,1424.4561065702642
line_301461_302071,0.0848596236682043,1678.416727264707
line_301461_303741,0.159577976756515,1126.6528880271528
line_301721_407871,0.445768441094552,724.3317175044004
line_301721_302211,0.0291793769135484,3927.077976897052
line_301721_301741,0.0655530059679494,2025.48305792251
line_301721_302051,0.187278514154621,1033.9640825932543
line_301721_302201,0.0930554186868196,1574.6284462654728
line_301721_302071,0.0994959965274842,1505.0655653504268
line_301721_303741,0.0490410230093615,2539.1091756163178
line_301741_407871,0.595396365852995,667.9553415760859
line_301741_400081,2.1231438363907,547.0999648191514
line_301741_302211,0.0328792922008084,3541.4280024416494
line_301741_302051,0.214621394168582,965.9367738588606
line_301741_302201,0.0679555467267396,1971.5502238855704
line_301741_302071,0.0640829501743228,2060.4774706528524
line_301741_303741,0.121711933244471,1321.6121240892599
line_302051_500001,1.46813887185355,568.1134475199532
line_302051_407871,1.20047814241881,583.3001422237583
line_302051_302211,0.0314244374128398,3682.2367632631262
line_302051_302201,0.0772891688381486,1793.842352081832
line_302051_302071,0.046076833206724,2670.2880393569885
line_302051_303741,0.245720494274707,906.9664612028798
line_302071_500991,2.06349495665556,548.4614705150898
line_302071_500241,1.72121051904178,558.0986456297462
line_302071_500001,1.03626066364854,596.5008163562949
line_302071_407871,0.338952083351471,795.0269519255517
line_302071_400081,0.691149163676886,644.6865673221739
line_302071_302211,0.31784595120515,814.6178191694382
